pve estimate =0.069543	se(pve) =0.0640789
pve estimate =0.0215028	se(pve) =0.047963
pve estimate =9.9999e-06	se(pve) =0.0281832
pve estimate =0.00160808	se(pve) =0.0392447
pve estimate =0.0282598	se(pve) =0.0607386
pve estimate =0.00293768	se(pve) =0.0188741
pve estimate =0.0343029	se(pve) =0.0751413
pve estimate =0.002476	se(pve) =0.0786355
pve estimate =9.9999e-06	se(pve) =0.563933
pve estimate =9.9999e-06	se(pve) =0.0449148
pve estimate =9.9999e-06	se(pve) =0.0591977
pve estimate =9.9999e-06	se(pve) =0.0166202
pve estimate =9.9999e-06	se(pve) =0.0702709
pve estimate =9.9999e-06	se(pve) =0.0794873
pve estimate =9.9999e-06	se(pve) =0.0252339
pve estimate =9.9999e-06	se(pve) =0.0472552
pve estimate =0.000921243	se(pve) =0.0434632
pve estimate =0.00723873	se(pve) =0.0230294
pve estimate =0.0650224	se(pve) =0.0617065
pve estimate =0.0954562	se(pve) =0.0661136
pve estimate =9.9999e-06	se(pve) =0.0355813
pve estimate =0.0650528	se(pve) =0.081995
pve estimate =0.0979229	se(pve) =0.0761683
pve estimate =0.00253395	se(pve) =0.0217294
pve estimate =9.9999e-06	se(pve) =0.100125
pve estimate =0.0689322	se(pve) =0.0701007
pve estimate =0.010618	se(pve) =0.0250001
pve estimate =9.9999e-06	se(pve) =0.0627929
pve estimate =9.9999e-06	se(pve) =0.0593395
pve estimate =0.00318891	se(pve) =0.0187218
pve estimate =0.0218597	se(pve) =0.0408131
pve estimate =9.9999e-06	se(pve) =0.0461291
pve estimate =9.9999e-06	se(pve) =0.0163553
pve estimate =9.9999e-06	se(pve) =0.046214
pve estimate =9.9999e-06	se(pve) =0.0461553
pve estimate =0.0108698	se(pve) =0.0371739
pve estimate =9.9999e-06	se(pve) =0.0642645
pve estimate =9.9999e-06	se(pve) =0.0764206
pve estimate =9.9999e-06	se(pve) =0.0181099
pve estimate =0.050583	se(pve) =0.0514546
pve estimate =9.9999e-06	se(pve) =0.383214
pve estimate =9.9999e-06	se(pve) =0.0207901
pve estimate =0.0154438	se(pve) =0.0451799
pve estimate =9.9999e-06	se(pve) =0.353873
pve estimate =9.9999e-06	se(pve) =0.0333789
pve estimate =9.9999e-06	se(pve) =0.0460424
pve estimate =9.9999e-06	se(pve) =0.0371039
pve estimate =9.9999e-06	se(pve) =0.0412096
pve estimate =9.9999e-06	se(pve) =0.0725638
pve estimate =0.0137552	se(pve) =0.0779861
pve estimate =9.9999e-06	se(pve) =0.0139648
pve estimate =9.9999e-06	se(pve) =0.0738886
pve estimate =9.9999e-06	se(pve) =0.0870444
pve estimate =0.00376222	se(pve) =0.0245461
pve estimate =0.00358348	se(pve) =0.0486163
pve estimate =0.0449918	se(pve) =0.066423
pve estimate =9.9999e-06	se(pve) =0.0229614
pve estimate =9.9999e-06	se(pve) =0.0843072
pve estimate =9.9999e-06	se(pve) =0.0652301
pve estimate =9.9999e-06	se(pve) =0.0303754
pve estimate =9.9999e-06	se(pve) =0.0544395
pve estimate =9.9999e-06	se(pve) =0.054584
pve estimate =9.9999e-06	se(pve) =0.0460878
pve estimate =0.0210244	se(pve) =0.0387428
pve estimate =0.0242917	se(pve) =0.0414079
pve estimate =9.9999e-06	se(pve) =0.0242924
pve estimate =9.9999e-06	se(pve) =0.0439222
pve estimate =0.209226	se(pve) =0.137953
pve estimate =0.0154988	se(pve) =0.0228587
pve estimate =9.9999e-06	se(pve) =0.401825
pve estimate =9.9999e-06	se(pve) =0.0555933
pve estimate =9.9999e-06	se(pve) =0.0429717
pve estimate =9.9999e-06	se(pve) =0.294919
pve estimate =9.9999e-06	se(pve) =0.0908244
pve estimate =9.9999e-06	se(pve) =0.0229362
pve estimate =9.9999e-06	se(pve) =0.111217
pve estimate =0.00401125	se(pve) =0.0353588
pve estimate =0.0245173	se(pve) =0.0305034
pve estimate =0.0147848	se(pve) =0.0498552
pve estimate =0.0344269	se(pve) =0.105661
pve estimate =0.00369751	se(pve) =0.0187058
pve estimate =9.9999e-06	se(pve) =0.0373829
pve estimate =9.9999e-06	se(pve) =0.0590551
pve estimate =0.0161904	se(pve) =0.0210226
pve estimate =9.9999e-06	se(pve) =0.140102
pve estimate =9.9999e-06	se(pve) =0.056372
pve estimate =9.9999e-06	se(pve) =0.0208663
pve estimate =0.0687237	se(pve) =0.121371
pve estimate =9.9999e-06	se(pve) =0.0682853
pve estimate =9.9999e-06	se(pve) =0.0202988
pve estimate =9.9999e-06	se(pve) =0.0358205
pve estimate =9.9999e-06	se(pve) =0.193489
pve estimate =0.0112847	se(pve) =0.0268625
pve estimate =0.0289561	se(pve) =0.0554012
pve estimate =0.068474	se(pve) =0.104443
pve estimate =9.9999e-06	se(pve) =0.0144523
pve estimate =0.0509955	se(pve) =0.0708846
pve estimate =0.170627	se(pve) =0.0959433
pve estimate =9.9999e-06	se(pve) =0.0213785
pve estimate =9.9999e-06	se(pve) =0.0431004
pve estimate =0.0166361	se(pve) =0.0466438
pve estimate =9.9999e-06	se(pve) =0.0251133
pve estimate =9.9999e-06	se(pve) =0.0481522
pve estimate =9.9999e-06	se(pve) =0.0870951
pve estimate =0.00554966	se(pve) =0.019222
pve estimate =9.9999e-06	se(pve) =0.183131
pve estimate =9.9999e-06	se(pve) =0.0638209
pve estimate =0.0213162	se(pve) =0.0239395
pve estimate =0.00474269	se(pve) =0.0364763
pve estimate =0.0210631	se(pve) =0.0407542
pve estimate =9.9999e-06	se(pve) =0.0330138
pve estimate =0.0513097	se(pve) =0.0795387
pve estimate =9.9999e-06	se(pve) =0.0619862
pve estimate =9.9999e-06	se(pve) =0.0267637
pve estimate =0.000494801	se(pve) =0.0419922
pve estimate =0.0269358	se(pve) =0.0508996
pve estimate =9.9999e-06	se(pve) =0.0304657
pve estimate =0.0221297	se(pve) =0.0534764
pve estimate =0.0106922	se(pve) =0.0441752
pve estimate =0.053325	se(pve) =0.0726208
pve estimate =0.00934923	se(pve) =0.0530562
pve estimate =0.00698432	se(pve) =0.0374048
pve estimate =9.9999e-06	se(pve) =0.0238589
pve estimate =0.0757198	se(pve) =0.0883162
pve estimate =0.0404259	se(pve) =0.0841055
pve estimate =9.9999e-06	se(pve) =0.0207876
pve estimate =0.0572207	se(pve) =0.0949481
pve estimate =9.9999e-06	se(pve) =0.153507
pve estimate =9.9999e-06	se(pve) =0.0470729
pve estimate =0.00576452	se(pve) =0.0316794
pve estimate =9.9999e-06	se(pve) =0.138331
pve estimate =9.9999e-06	se(pve) =0.0212026
pve estimate =9.9999e-06	se(pve) =0.0316742
pve estimate =9.9999e-06	se(pve) =0.0503147
pve estimate =9.9999e-06	se(pve) =0.0190095
pve estimate =9.9999e-06	se(pve) =0.0467437
pve estimate =9.9999e-06	se(pve) =0.0612466
pve estimate =9.9999e-06	se(pve) =0.214888
pve estimate =9.9999e-06	se(pve) =0.110853
pve estimate =9.9999e-06	se(pve) =0.184967
pve estimate =0.0219605	se(pve) =0.0261712
pve estimate =9.9999e-06	se(pve) =0.0615375
pve estimate =9.9999e-06	se(pve) =0.0727769
pve estimate =0.0279637	se(pve) =0.0371053
pve estimate =0.0250771	se(pve) =0.0357244
pve estimate =0.0282982	se(pve) =0.086017
pve estimate =9.9999e-06	se(pve) =0.0257664
pve estimate =9.9999e-06	se(pve) =0.0880738
pve estimate =9.9999e-06	se(pve) =0.140896
pve estimate =0.0526152	se(pve) =0.113119
pve estimate =0.118754	se(pve) =0.0797564
pve estimate =0.146363	se(pve) =0.0931747
pve estimate =9.9999e-06	se(pve) =0.0331049
pve estimate =9.9999e-06	se(pve) =0.0697409
pve estimate =9.9999e-06	se(pve) =0.197575
pve estimate =0.00503156	se(pve) =0.0206254
pve estimate =0.0128117	se(pve) =0.0519336
pve estimate =9.9999e-06	se(pve) =0.111007
pve estimate =9.9999e-06	se(pve) =0.0288022
pve estimate =0.0274839	se(pve) =0.0621902
pve estimate =0.00887272	se(pve) =0.0717485
pve estimate =9.9999e-06	se(pve) =0.0210964
pve estimate =9.9999e-06	se(pve) =0.0418389
pve estimate =0.0247527	se(pve) =0.0605223
pve estimate =0.0167738	se(pve) =0.0229387
pve estimate =0.00855815	se(pve) =0.0310985
pve estimate =9.9999e-06	se(pve) =0.0484573
pve estimate =9.9999e-06	se(pve) =0.0417545
pve estimate =9.9999e-06	se(pve) =0.072708
pve estimate =9.9999e-06	se(pve) =0.106545
pve estimate =9.9999e-06	se(pve) =0.083966
pve estimate =9.9999e-06	se(pve) =0.15661
pve estimate =0.00946295	se(pve) =0.0595378
pve estimate =9.9999e-06	se(pve) =0.0242348
pve estimate =9.9999e-06	se(pve) =0.200407
pve estimate =9.9999e-06	se(pve) =0.110115
pve estimate =9.9999e-06	se(pve) =0.0178789
pve estimate =0.0189088	se(pve) =0.045795
pve estimate =9.9999e-06	se(pve) =0.0411013
pve estimate =0.0271146	se(pve) =0.0385631
pve estimate =0.0463355	se(pve) =0.0608483
pve estimate =0.0463274	se(pve) =0.0840368
pve estimate =9.9999e-06	se(pve) =0.055489
pve estimate =0.00940943	se(pve) =0.0525617
pve estimate =9.9999e-06	se(pve) =0.0398102
pve estimate =0.0295464	se(pve) =0.03043
pve estimate =9.9999e-06	se(pve) =0.0665766
pve estimate =9.9999e-06	se(pve) =0.793558
pve estimate =0.0511999	se(pve) =0.0558955
pve estimate =0.062014	se(pve) =0.086096
pve estimate =0.00163205	se(pve) =0.0581282
pve estimate =0.0451394	se(pve) =0.0489098
pve estimate =0.117202	se(pve) =0.110426
pve estimate =0.0163696	se(pve) =0.0517024
pve estimate =9.9999e-06	se(pve) =0.0558677
pve estimate =9.9999e-06	se(pve) =0.221914
pve estimate =9.9999e-06	se(pve) =0.0798186
pve estimate =9.9999e-06	se(pve) =0.0142318
pve estimate =9.9999e-06	se(pve) =0.0356318
pve estimate =9.9999e-06	se(pve) =0.0937415
pve estimate =9.9999e-06	se(pve) =0.0235767
pve estimate =9.9999e-06	se(pve) =0.0678126
pve estimate =9.9999e-06	se(pve) =0.066632
pve estimate =9.9999e-06	se(pve) =0.0228122
pve estimate =9.9999e-06	se(pve) =0.0813012
pve estimate =9.9999e-06	se(pve) =0.0718973
pve estimate =9.9999e-06	se(pve) =0.0190253
pve estimate =9.9999e-06	se(pve) =0.0523251
pve estimate =9.9999e-06	se(pve) =0.167028
pve estimate =0.0267272	se(pve) =0.0348732
pve estimate =9.9999e-06	se(pve) =0.278451
pve estimate =0.00988241	se(pve) =0.040097
pve estimate =0.0287503	se(pve) =0.0339815
pve estimate =0.0469495	se(pve) =0.0938647
pve estimate =9.9999e-06	se(pve) =0.144703
pve estimate =9.9999e-06	se(pve) =0.0238114
pve estimate =9.9999e-06	se(pve) =0.0615386
pve estimate =9.9999e-06	se(pve) =0.103244
pve estimate =9.9999e-06	se(pve) =0.0275251
pve estimate =9.9999e-06	se(pve) =0.199218
pve estimate =9.9999e-06	se(pve) =0.0800291
pve estimate =9.9999e-06	se(pve) =0.019332
pve estimate =9.9999e-06	se(pve) =0.0497721
pve estimate =9.9999e-06	se(pve) =0.0421841
pve estimate =9.9999e-06	se(pve) =0.0229596
pve estimate =9.9999e-06	se(pve) =0.140898
pve estimate =0.0138506	se(pve) =0.0433264
pve estimate =9.9999e-06	se(pve) =0.0432041
pve estimate =9.9999e-06	se(pve) =0.223582
pve estimate =9.9999e-06	se(pve) =0.095188
pve estimate =0.0191029	se(pve) =0.0385084
pve estimate =0.0974699	se(pve) =0.0929033
pve estimate =0.111401	se(pve) =0.0905822
pve estimate =0.0538291	se(pve) =0.0521225
pve estimate =0.00637431	se(pve) =0.03098
pve estimate =0.00888657	se(pve) =0.0503935
pve estimate =9.9999e-06	se(pve) =0.0131715
pve estimate =9.9999e-06	se(pve) =0.0580185
pve estimate =9.9999e-06	se(pve) =0.385478
pve estimate =0.0376119	se(pve) =0.049213
pve estimate =0.051027	se(pve) =0.0527673
pve estimate =0.0286543	se(pve) =0.056388
pve estimate =0.0116545	se(pve) =0.039203
pve estimate =0.00837432	se(pve) =0.0374344
pve estimate =0.000934906	se(pve) =0.038332
pve estimate =9.9999e-06	se(pve) =0.0291738
pve estimate =9.9999e-06	se(pve) =0.0621386
pve estimate =9.9999e-06	se(pve) =0.163912
pve estimate =9.9999e-06	se(pve) =0.0661655
pve estimate =9.9999e-06	se(pve) =0.0683016
pve estimate =0.0661718	se(pve) =0.100864
pve estimate =0.0170633	se(pve) =0.0249963
pve estimate =0.0219942	se(pve) =0.0476123
pve estimate =0.00808626	se(pve) =0.0672975
pve estimate =0.0239066	se(pve) =0.0340163
pve estimate =9.9999e-06	se(pve) =0.110376
pve estimate =0.074385	se(pve) =0.0796058
pve estimate =9.9999e-06	se(pve) =0.0380698
pve estimate =9.9999e-06	se(pve) =0.0481619
pve estimate =0.023233	se(pve) =0.0469175
pve estimate =9.9999e-06	se(pve) =0.0211423
pve estimate =9.9999e-06	se(pve) =0.145713
pve estimate =0.0238832	se(pve) =0.0486433
pve estimate =9.9999e-06	se(pve) =0.0681667
pve estimate =9.9999e-06	se(pve) =0.0371178
pve estimate =0.132434	se(pve) =0.12328
pve estimate =0.00829461	se(pve) =0.0231047
pve estimate =9.9999e-06	se(pve) =0.093561
pve estimate =9.9999e-06	se(pve) =0.0801832
pve estimate =9.9999e-06	se(pve) =0.019609
pve estimate =9.9999e-06	se(pve) =0.303546
pve estimate =9.9999e-06	se(pve) =0.0830078
pve estimate =0.00716011	se(pve) =0.020617
pve estimate =9.9999e-06	se(pve) =0.0439301
pve estimate =0.0163667	se(pve) =0.0377408
pve estimate =9.9999e-06	se(pve) =0.0237303
pve estimate =9.9999e-06	se(pve) =0.0328061
pve estimate =0.00529002	se(pve) =0.0336785
pve estimate =9.9999e-06	se(pve) =0.0204673
pve estimate =9.9999e-06	se(pve) =0.0949042
pve estimate =9.9999e-06	se(pve) =0.102391
pve estimate =9.9999e-06	se(pve) =0.0195186
pve estimate =9.9999e-06	se(pve) =0.121228
pve estimate =9.9999e-06	se(pve) =0.228249
pve estimate =9.9999e-06	se(pve) =0.0388742
pve estimate =9.9999e-06	se(pve) =0.15673
pve estimate =9.9999e-06	se(pve) =0.0725653
pve estimate =0.0158529	se(pve) =0.0344933
pve estimate =9.9999e-06	se(pve) =0.0750973
pve estimate =0.00735736	se(pve) =0.0331411
pve estimate =9.9999e-06	se(pve) =0.0219168
pve estimate =9.9999e-06	se(pve) =0.0428476
pve estimate =9.9999e-06	se(pve) =0.150194
pve estimate =9.9999e-06	se(pve) =0.032321
pve estimate =9.9999e-06	se(pve) =0.0815029
pve estimate =0.0363563	se(pve) =0.0659763
pve estimate =9.9999e-06	se(pve) =0.0338327
pve estimate =0.097447	se(pve) =0.0900315
pve estimate =9.9999e-06	se(pve) =0.0958526
pve estimate =9.9999e-06	se(pve) =0.0226384
pve estimate =9.9999e-06	se(pve) =0.0702703
pve estimate =9.9999e-06	se(pve) =0.0648147
pve estimate =0.0185383	se(pve) =0.0391425
pve estimate =9.9999e-06	se(pve) =0.07274
pve estimate =9.9999e-06	se(pve) =0.08977
pve estimate =9.9999e-06	se(pve) =0.0275833
pve estimate =0.0204612	se(pve) =0.0443728
pve estimate =0.0361551	se(pve) =0.0530266
pve estimate =9.9999e-06	se(pve) =0.0287255
pve estimate =9.9999e-06	se(pve) =0.0321925
pve estimate =9.9999e-06	se(pve) =0.0515538
pve estimate =9.9999e-06	se(pve) =0.0319543
pve estimate =9.9999e-06	se(pve) =0.0630554
pve estimate =9.9999e-06	se(pve) =0.0813741
pve estimate =0.00284075	se(pve) =0.0203404
pve estimate =0.0658352	se(pve) =0.0489831
pve estimate =0.0441555	se(pve) =0.0719916
pve estimate =9.9999e-06	se(pve) =0.031525
pve estimate =9.9999e-06	se(pve) =0.0750724
pve estimate =9.9999e-06	se(pve) =0.105027
pve estimate =9.9999e-06	se(pve) =0.0790476
pve estimate =9.9999e-06	se(pve) =0.0411367
pve estimate =9.9999e-06	se(pve) =0.0410267
pve estimate =9.9999e-06	se(pve) =0.020078
pve estimate =9.9999e-06	se(pve) =0.0391759
pve estimate =0.0343675	se(pve) =0.0626438
pve estimate =0.0172893	se(pve) =0.0304038
pve estimate =9.9999e-06	se(pve) =0.0804636
pve estimate =9.9999e-06	se(pve) =0.0930661
pve estimate =9.9999e-06	se(pve) =0.0442313
pve estimate =9.9999e-06	se(pve) =0.0342876
pve estimate =0.0175977	se(pve) =0.0675697
pve estimate =9.9999e-06	se(pve) =0.0797965
pve estimate =9.9999e-06	se(pve) =0.101507
pve estimate =9.9999e-06	se(pve) =0.175438
pve estimate =9.9999e-06	se(pve) =0.0250233
pve estimate =0.0358862	se(pve) =0.059322
pve estimate =0.111417	se(pve) =0.121692
pve estimate =9.9999e-06	se(pve) =0.0298838
pve estimate =0.0462996	se(pve) =0.0560979
pve estimate =9.9999e-06	se(pve) =0.181054
pve estimate =9.9999e-06	se(pve) =0.0550418
pve estimate =0.0901981	se(pve) =0.076493
pve estimate =0.0236385	se(pve) =0.0648453
pve estimate =9.9999e-06	se(pve) =0.0201784
pve estimate =0.172198	se(pve) =0.110819
pve estimate =0.161872	se(pve) =0.12198
pve estimate =0.0220859	se(pve) =0.0259434
pve estimate =9.9999e-06	se(pve) =0.0592774
pve estimate =9.9999e-06	se(pve) =0.406369
pve estimate =9.9999e-06	se(pve) =0.0212935
pve estimate =9.9999e-06	se(pve) =0.0623463
pve estimate =9.9999e-06	se(pve) =0.0722669
pve estimate =9.9999e-06	se(pve) =0.0215346
pve estimate =9.9999e-06	se(pve) =0.0754548
pve estimate =0.022289	se(pve) =0.0621949
pve estimate =9.9999e-06	se(pve) =0.0234503
pve estimate =0.0320355	se(pve) =0.0506221
pve estimate =0.0137758	se(pve) =0.0552857
pve estimate =0.0151425	se(pve) =0.0440342
pve estimate =0.0396344	se(pve) =0.0685448
pve estimate =9.9999e-06	se(pve) =0.113971
pve estimate =9.9999e-06	se(pve) =0.0497438
pve estimate =9.9999e-06	se(pve) =0.0876048
pve estimate =9.9999e-06	se(pve) =0.0579555
pve estimate =9.9999e-06	se(pve) =0.0321212
pve estimate =0.0284388	se(pve) =0.0512615
pve estimate =9.9999e-06	se(pve) =0.0545215
pve estimate =0.0221827	se(pve) =0.0380924
pve estimate =0.129305	se(pve) =0.0714655
pve estimate =0.152056	se(pve) =0.145499
pve estimate =0.00492865	se(pve) =0.0205148
pve estimate =0.0663743	se(pve) =0.0792146
pve estimate =0.113212	se(pve) =0.14565
pve estimate =0.00193683	se(pve) =0.0145341
pve estimate =9.9999e-06	se(pve) =0.0401811
pve estimate =0.016537	se(pve) =0.0356866
pve estimate =9.9999e-06	se(pve) =0.0189502
pve estimate =9.9999e-06	se(pve) =0.0589567
pve estimate =9.9999e-06	se(pve) =0.144948
pve estimate =0.0204467	se(pve) =0.0308112
pve estimate =0.0144562	se(pve) =0.0548638
pve estimate =0.00324434	se(pve) =0.0516676
pve estimate =0.000437378	se(pve) =0.0230473
pve estimate =0.0141573	se(pve) =0.0421296
pve estimate =9.9999e-06	se(pve) =0.335228
pve estimate =9.9999e-06	se(pve) =0.0249909
pve estimate =9.9999e-06	se(pve) =0.0645523
pve estimate =9.9999e-06	se(pve) =0.095779
pve estimate =9.9999e-06	se(pve) =0.0197474
pve estimate =9.9999e-06	se(pve) =0.0469415
pve estimate =9.9999e-06	se(pve) =0.0476901
pve estimate =0.0225208	se(pve) =0.0273745
pve estimate =9.9999e-06	se(pve) =0.18373
pve estimate =0.0836124	se(pve) =0.0728066
pve estimate =9.9999e-06	se(pve) =0.0299301
pve estimate =9.9999e-06	se(pve) =0.0458051
pve estimate =0.136217	se(pve) =0.116779
pve estimate =9.9999e-06	se(pve) =0.0222287
pve estimate =9.9999e-06	se(pve) =0.0496191
pve estimate =9.9999e-06	se(pve) =0.24765
pve estimate =0.0109113	se(pve) =0.0347547
pve estimate =9.9999e-06	se(pve) =0.0403495
pve estimate =9.9999e-06	se(pve) =0.0700082
pve estimate =9.9999e-06	se(pve) =0.0884982
pve estimate =9.9999e-06	se(pve) =0.075094
pve estimate =9.9999e-06	se(pve) =0.0576895
pve estimate =9.9999e-06	se(pve) =0.162646
pve estimate =9.9999e-06	se(pve) =0.0432507
pve estimate =0.00745582	se(pve) =0.0458305
pve estimate =0.0153944	se(pve) =0.0266133
pve estimate =9.9999e-06	se(pve) =0.062617
pve estimate =9.9999e-06	se(pve) =0.0416945
pve estimate =9.9999e-06	se(pve) =0.0203111
pve estimate =0.00241624	se(pve) =0.0245661
pve estimate =9.9999e-06	se(pve) =0.060296
pve estimate =0.0387147	se(pve) =0.0388506
pve estimate =0.0215244	se(pve) =0.0378838
pve estimate =0.0255479	se(pve) =0.0583418
pve estimate =9.9999e-06	se(pve) =0.0226978
pve estimate =0.00325332	se(pve) =0.0339053
pve estimate =0.0811847	se(pve) =0.0844484
pve estimate =9.9999e-06	se(pve) =0.112848
pve estimate =0.00814099	se(pve) =0.0337564
pve estimate =0.0483802	se(pve) =0.0575718
pve estimate =9.9999e-06	se(pve) =0.0742011
pve estimate =9.9999e-06	se(pve) =0.480577
pve estimate =9.9999e-06	se(pve) =0.0483684
pve estimate =9.9999e-06	se(pve) =0.0212792
pve estimate =9.9999e-06	se(pve) =0.0497012
pve estimate =9.9999e-06	se(pve) =0.215236
pve estimate =9.9999e-06	se(pve) =0.0271189
pve estimate =9.9999e-06	se(pve) =0.0456041
pve estimate =9.9999e-06	se(pve) =0.0457712
pve estimate =0.0382889	se(pve) =0.0440722
pve estimate =0.027352	se(pve) =0.039306
pve estimate =0.0274055	se(pve) =0.0584119
pve estimate =0.0733684	se(pve) =0.059636
pve estimate =0.0274623	se(pve) =0.0586832
pve estimate =9.9999e-06	se(pve) =0.111427
pve estimate =0.29967	se(pve) =0.125927
pve estimate =0.0487403	se(pve) =0.0587775
pve estimate =0.0828273	se(pve) =0.0870573
pve estimate =0.0193237	se(pve) =0.0292763
pve estimate =0.0412215	se(pve) =0.0456451
pve estimate =0.00985453	se(pve) =0.0300719
pve estimate =0.0174826	se(pve) =0.0307811
pve estimate =9.9999e-06	se(pve) =0.0490099
pve estimate =9.9999e-06	se(pve) =0.46297
pve estimate =9.9999e-06	se(pve) =0.0445008
pve estimate =0.00909201	se(pve) =0.0454131
pve estimate =9.9999e-06	se(pve) =0.0838946
pve estimate =9.9999e-06	se(pve) =0.0263328
pve estimate =9.9999e-06	se(pve) =0.065157
pve estimate =0.00600773	se(pve) =0.0528383
pve estimate =0.0322597	se(pve) =0.0384572
pve estimate =0.00303634	se(pve) =0.0504272
pve estimate =0.0427166	se(pve) =0.0577854
pve estimate =0.034945	se(pve) =0.0897223
pve estimate =0.0467207	se(pve) =0.0670249
pve estimate =0.0669687	se(pve) =0.0584701
pve estimate =9.9999e-06	se(pve) =0.0249777
pve estimate =9.9999e-06	se(pve) =0.0482858
pve estimate =9.9999e-06	se(pve) =0.0589876
pve estimate =9.9999e-06	se(pve) =0.0625546
pve estimate =9.9999e-06	se(pve) =0.0852405
pve estimate =0.0235764	se(pve) =0.0572875
pve estimate =0.0248041	se(pve) =0.0433712
pve estimate =0.101604	se(pve) =0.0590625
pve estimate =0.0503906	se(pve) =0.0722335
pve estimate =0.00287373	se(pve) =0.025384
pve estimate =0.00282104	se(pve) =0.0336741
pve estimate =0.0283495	se(pve) =0.0438612
pve estimate =0.0130573	se(pve) =0.0620436
pve estimate =0.00761121	se(pve) =0.0304996
pve estimate =0.0291037	se(pve) =0.081573
pve estimate =9.9999e-06	se(pve) =0.0314817
pve estimate =9.9999e-06	se(pve) =0.0719308
pve estimate =9.9999e-06	se(pve) =0.0938282
pve estimate =9.9999e-06	se(pve) =0.115459
pve estimate =0.0288739	se(pve) =0.0393604
pve estimate =0.00292961	se(pve) =0.0325861
pve estimate =0.000591613	se(pve) =0.0180644
pve estimate =0.00314638	se(pve) =0.0664892
pve estimate =9.9999e-06	se(pve) =0.172426
pve estimate =9.9999e-06	se(pve) =0.0201213
pve estimate =9.9999e-06	se(pve) =0.0696632
pve estimate =9.9999e-06	se(pve) =0.101246
pve estimate =0.00200454	se(pve) =0.0176039
pve estimate =9.9999e-06	se(pve) =0.0601064
pve estimate =9.9999e-06	se(pve) =0.0776405
pve estimate =9.9999e-06	se(pve) =0.0202107
pve estimate =0.0660714	se(pve) =0.0447811
pve estimate =0.0550595	se(pve) =0.0535646
pve estimate =0.000110457	se(pve) =0.0152073
pve estimate =9.9999e-06	se(pve) =0.0732168
pve estimate =0.0436765	se(pve) =0.105505
pve estimate =0.0045302	se(pve) =0.0334317
pve estimate =0.0270151	se(pve) =0.0416843
pve estimate =0.000181866	se(pve) =0.0379648
pve estimate =0.0177035	se(pve) =0.0358331
pve estimate =0.0268377	se(pve) =0.0665513
pve estimate =0.0426737	se(pve) =0.0788848
pve estimate =9.9999e-06	se(pve) =0.0207174
pve estimate =9.9999e-06	se(pve) =0.579268
pve estimate =9.9999e-06	se(pve) =0.129197
pve estimate =0.0220874	se(pve) =0.0264224
pve estimate =9.9999e-06	se(pve) =0.0640792
pve estimate =0.0196557	se(pve) =0.0750172
pve estimate =9.9999e-06	se(pve) =0.0190475
pve estimate =9.9999e-06	se(pve) =0.118332
pve estimate =9.9999e-06	se(pve) =0.0928414
pve estimate =9.9999e-06	se(pve) =0.0233345
pve estimate =9.9999e-06	se(pve) =0.0403853
pve estimate =9.9999e-06	se(pve) =0.0512292
pve estimate =9.9999e-06	se(pve) =0.0242115
pve estimate =9.9999e-06	se(pve) =0.0728474
pve estimate =9.9999e-06	se(pve) =0.290368
pve estimate =0.00107718	se(pve) =0.03145
pve estimate =0.0204564	se(pve) =0.0417439
pve estimate =9.9999e-06	se(pve) =0.0595492
pve estimate =0.0134818	se(pve) =0.025682
pve estimate =0.0265859	se(pve) =0.0508358
pve estimate =0.0571987	se(pve) =0.0714441
pve estimate =9.9999e-06	se(pve) =0.0579426
pve estimate =9.9999e-06	se(pve) =0.0713932
pve estimate =9.9999e-06	se(pve) =0.0680873
pve estimate =9.9999e-06	se(pve) =0.0210782
pve estimate =9.9999e-06	se(pve) =0.15089
pve estimate =9.9999e-06	se(pve) =0.0720773
pve estimate =9.9999e-06	se(pve) =0.0248546
pve estimate =9.9999e-06	se(pve) =0.0431471
pve estimate =0.00427861	se(pve) =0.0482804
pve estimate =9.9999e-06	se(pve) =0.0198969
pve estimate =0.0191001	se(pve) =0.0511331
pve estimate =0.0306544	se(pve) =0.0440668
pve estimate =9.9999e-06	se(pve) =0.0184495
pve estimate =9.9999e-06	se(pve) =0.0637461
pve estimate =9.9999e-06	se(pve) =0.0627557
pve estimate =0.0048615	se(pve) =0.0193526
pve estimate =0.0174945	se(pve) =0.0457324
pve estimate =0.0122424	se(pve) =0.0535606
pve estimate =9.9999e-06	se(pve) =0.0398631
pve estimate =0.0358259	se(pve) =0.0690167
pve estimate =9.9999e-06	se(pve) =0.0561839
pve estimate =0.0812291	se(pve) =0.100815
pve estimate =9.9999e-06	se(pve) =0.076373
pve estimate =0.0143286	se(pve) =0.0488944
pve estimate =9.9999e-06	se(pve) =0.0166537
pve estimate =0.00184823	se(pve) =0.0333186
pve estimate =0.0860739	se(pve) =0.0726316
pve estimate =0.00424693	se(pve) =0.0404006
pve estimate =0.0682158	se(pve) =0.0715351
pve estimate =0.102832	se(pve) =0.0750744
pve estimate =9.9999e-06	se(pve) =0.02292
pve estimate =9.9999e-06	se(pve) =0.0832451
pve estimate =9.9999e-06	se(pve) =0.0611662
pve estimate =0.0122789	se(pve) =0.0306126
pve estimate =0.0153109	se(pve) =0.0372219
pve estimate =0.0942726	se(pve) =0.0814303
pve estimate =9.9999e-06	se(pve) =0.0373573
pve estimate =0.00935922	se(pve) =0.0588034
pve estimate =9.9999e-06	se(pve) =0.167504
