plant_ID,strain_ID,line,exp,height1,leaf1,chloro1,height2,leaf2,chloro2,nod,nod.weight,shoot,root
211,317,DZA,1,5.1,6,51.7,NA,NA,47.2,29,1.6,0.4,0.21
214,317,DZA,1,4.2,7,43.3,NA,NA,52.8,51,2.2,0.55,0.81
210,318,DZA,1,1.8,3,NA,NA,NA,43.1,51,1.9,0.24,0.17
472,318,DZA,1,5.3,7,39,NA,NA,42.3,70,1.3,0.68,0.59
593,318,DZA,1,4.7,5,49.4,NA,NA,44.8,81,3,0.4,0.24
64,319,DZA,1,4.6,5,48.5,NA,NA,48.1,43,1.3,0.76,0.62
271,319,DZA,1,4.5,6,49.1,NA,NA,47.7,41,2,0.47,0.54
597,319,DZA,1,4.2,4,46.3,NA,NA,45.7,30,3.1,0.25,0.03
113,320,DZA,1,4.8,4,51.4,NA,NA,48.3,63,2.3,0.41,0.56
314,320,DZA,1,4.8,4,52.9,NA,NA,37,27,2.5,0.76,0.8
384,320,DZA,1,4,4,50.5,NA,NA,43.5,40,2.7,0.37,0.27
195,322,DZA,1,3.8,6,NA,NA,NA,29,96,0.7,0.56,0.71
394,322,DZA,1,2.8,6,40.9,NA,NA,44.6,86,0.9,0.49,0.42
571,322,DZA,1,0.9,2,NA,NA,NA,36.5,13,1.5,0.04,0.01
231,325,DZA,1,4.8,6,52.7,NA,NA,46.1,33,3.1,0.79,1.08
381,325,DZA,1,4.3,3,48.4,NA,NA,46.6,39,3.6,0.33,0.23
436,325,DZA,1,5,7,48.1,NA,NA,43.8,55,2.5,0.64,0.65
96,335,DZA,1,5,6,51,NA,NA,25.8,104,1.1,0.28,0.14
421,335,DZA,1,4.4,4,35.5,NA,NA,29.2,32,1.6,0.14,0.04
527,335,DZA,1,3.2,5,39.2,NA,NA,34.3,52,1,0.25,0.21
250,336,DZA,1,5.8,5,46.1,NA,NA,47.5,33,2,0.54,1.4
297,336,DZA,1,5.1,5,51.4,NA,NA,49.2,33,1.5,0.64,0.24
450,336,DZA,1,4.7,3,44,NA,NA,48.7,21,3.8,0.59,1.22
123,342,DZA,1,3.5,5,43.1,NA,NA,41.5,31,1.5,0.33,0.29
163,342,DZA,1,5.5,6,40.8,NA,NA,46.6,101,2.4,0.35,1.12
482,342,DZA,1,2.8,3,36.7,NA,NA,44.3,69,2.5,0.24,0.15
206,358,DZA,1,4.4,5,49.8,NA,NA,51.5,50,2.5,0.48,0.3
295,358,DZA,1,3.1,4,46.8,NA,NA,47.1,36,1.7,0.41,0.65
523,358,DZA,1,3.8,6,47.3,NA,NA,53.2,49,5.3,0.63,NA
138,372,DZA,1,4.3,5,48.9,NA,NA,53,54,1.3,0.47,0.33
150,372,DZA,1,5,5,50.5,NA,NA,45.2,33,2.3,0.58,0.55
230,372,DZA,1,3.1,3,36.5,NA,NA,46.3,31,2.4,0.39,0.18
80,373,DZA,1,4.2,3,55.3,NA,NA,33.2,60,1.9,0.35,0.3
377,373,DZA,1,4.6,8,41.5,NA,NA,43.7,72,1.7,0.55,0.85
546,373,DZA,1,2.3,5,43.7,NA,NA,34.9,57,2.2,0.33,0.95
22,382,DZA,1,3.4,3,40,NA,NA,41.1,26,4.5,0.48,0.42
135,382,DZA,1,2.5,3,26.3,NA,NA,37.1,58,1.6,0.25,0.17
397,382,DZA,1,0.8,2,NA,NA,NA,43.5,12,1.3,0.07,0.05
12,384,DZA,1,4.7,3,45.5,NA,NA,41.4,31,2.8,0.37,0.21
91,384,DZA,1,5.7,6,46.5,NA,NA,42.5,39,3,0.37,0.17
189,384,DZA,1,6.1,7,53.9,NA,NA,53,50,2.3,0.67,0.8
130,386,DZA,1,5.3,5,47.4,NA,NA,47,61,0.6,0.57,0.48
207,386,DZA,1,0.5,1,NA,NA,NA,36.2,12,1.4,0.09,0.07
15,406,DZA,1,2.8,4,48.5,NA,NA,44,74,1,0.13,0.09
148,406,DZA,1,3.4,4,41.1,NA,NA,43.3,48,1.9,0.47,0.47
507,406,DZA,1,3.6,6,40.1,NA,NA,52.5,55,1.8,NA,NA
36,409,DZA,1,5,4,49.6,NA,NA,42.2,34,1.5,0.45,0.27
57,409,DZA,1,4.6,6,45.7,NA,NA,41.1,33,1.7,0.73,1.19
618,409,DZA,1,4.8,6,53.8,NA,NA,40.7,74,2.3,0.45,0.94
32,417,DZA,1,3.6,5,54.4,NA,NA,51.1,45,1.6,0.49,0.84
337,417,DZA,1,4.8,4,52.6,NA,NA,52.1,55,2.1,0.45,0.29
682,417,DZA,1,4.3,6,51.2,NA,NA,45.2,42,1.8,0.49,1.57
318,420,DZA,1,4.6,7,52.2,NA,NA,45.8,47,1.5,0.71,2.59
624,420,DZA,1,4.6,5,51.1,NA,NA,46.2,47,2.6,0.75,NA
688,420,DZA,1,4.2,6,52,NA,NA,48.1,36,2.5,0.5,0.35
26,421,DZA,1,3.5,6,45,NA,NA,43.5,51,3.3,0.53,0.51
284,421,DZA,1,4.8,5,54.4,NA,NA,47.7,41,4.4,0.79,1.68
517,421,DZA,1,4.8,5,48.1,NA,NA,47.5,47,4.4,0.48,0.22
99,422,DZA,1,4.5,6,48.7,NA,NA,43,43,1.9,0.31,0.18
430,422,DZA,1,3,5,49.8,NA,NA,44.7,55,1.8,0.67,2.17
476,422,DZA,1,5.6,4,51,NA,NA,38.2,83,2.3,0.56,0.43
101,476,DZA,1,2.6,3,35.6,NA,NA,50.1,33,2.4,0.26,0.75
536,476,DZA,1,0.5,3,NA,NA,NA,43.8,5,2,0.07,0.07
626,476,DZA,1,3.6,5,42,NA,NA,47.2,31,2,0.29,0.26
310,486,DZA,1,4.5,3,53.2,NA,NA,47,63,1.2,0.31,0.11
620,486,DZA,1,5.3,5,48,NA,NA,53.6,27,3,0.56,0.34
632,486,DZA,1,5.3,5,57.9,NA,NA,48.8,60,2.2,0.67,1.07
71,498,DZA,1,5.3,6,47.3,NA,NA,49.4,59,1.9,0.31,0.08
307,498,DZA,1,4.9,6,53.3,NA,NA,42.1,55,3.5,0.79,1.33
338,498,DZA,1,4.6,4,48.7,NA,NA,34.4,66,2.3,0.47,0.37
463,508,DZA,1,4,4,50.5,NA,NA,55.9,37,2.5,0.54,1.83
585,508,DZA,1,5.1,6,50.8,NA,NA,48.1,39,4.6,0.4,0.27
687,508,DZA,1,3.3,4,42.6,NA,NA,42,28,3,0.51,0.69
120,513,DZA,1,3.5,6,42.9,NA,NA,50.3,55,NA,0.29,0.25
139,513,DZA,1,4.1,6,52.2,NA,NA,47.4,31,8.5,0.56,1.17
281,513,DZA,1,4.4,5,49.8,NA,NA,44.8,50,3.1,0.3,0.19
61,514,DZA,1,5,6,50.8,NA,NA,50.9,57,1.9,0.6,0.57
194,514,DZA,1,5.3,5,53.1,NA,NA,51.5,59,1.8,0.52,2.74
413,514,DZA,1,4.6,5,50.2,NA,NA,39.2,37,2.6,0.64,0.84
158,522,DZA,1,2.7,6,51.1,NA,NA,45.9,28,2.1,0.58,1.58
258,522,DZA,1,3.5,6,48.8,NA,NA,49.9,69,1.9,0.4,0.3
642,522,DZA,1,3.5,3,NA,NA,NA,45.9,42,2.9,0.4,0.32
89,523,DZA,1,0.7,1,NA,NA,NA,25.4,10,0.6,0.09,0.05
325,523,DZA,1,4.4,4,30.1,NA,NA,45.1,36,1.2,0.45,0.27
591,523,DZA,1,4.2,7,58.1,NA,NA,45.5,45,4.2,0.64,1.64
165,524,DZA,1,5.2,7,48.8,NA,NA,42.7,81,2.5,0.73,0.58
177,524,DZA,1,4.7,5,54.6,NA,NA,39.4,45,2.6,0.71,1.33
368,524,DZA,1,4.2,7,24.7,NA,NA,51.5,55,3.5,0.53,0.26
51,525,DZA,1,5.6,6,42.6,NA,NA,41.4,50,3.6,0.55,0.36
221,525,DZA,1,5.3,7,52.1,NA,NA,39.7,48,2.5,0.54,0.38
305,525,DZA,1,4.4,6,50.3,NA,NA,46,NA,2.3,0.82,2.25
94,526,DZA,1,3.1,9,40.2,NA,NA,51.9,70,3,0.21,0.06
168,526,DZA,1,3.1,5,40.3,NA,NA,41.1,45,2.6,0.52,0.67
449,526,DZA,1,3.5,4,46,NA,NA,46.8,45,2.1,0.16,0.18
244,530,DZA,1,4.6,5,50.3,NA,NA,42.1,48,2.2,0.33,0.33
267,530,DZA,1,4.6,6,51.3,NA,NA,50.6,43,2.3,0.31,0.23
716,530,DZA,1,5.3,7,52.9,NA,NA,43.4,65,1.4,0.65,0.47
83,533,DZA,1,3.4,3,31.9,NA,NA,38.4,55,2.1,0.22,0.05
88,533,DZA,1,5,6,50.9,NA,NA,48.4,62,1.5,0.59,1.18
355,533,DZA,1,5.2,6,51.9,NA,NA,46.5,36,1.5,0.88,1.48
429,539,DZA,1,2.8,7,28.6,NA,NA,48.1,80,2.4,0.24,0.15
483,539,DZA,1,3.9,5,49.5,NA,NA,51.1,54,4,0.64,1.1
630,539,DZA,1,4.7,6,49.8,NA,NA,43.4,51,1.8,0.81,0.87
6,540,DZA,1,3.3,4,52.4,NA,NA,50.7,39,2,0.46,0.8
236,540,DZA,1,4.1,7,58.2,NA,NA,49.1,47,2.3,0.54,0.29
277,540,DZA,1,3.6,7,43.7,NA,NA,44.5,58,2.5,0.71,0.64
229,541,DZA,1,4.6,5,48.8,NA,NA,45.1,52,1.3,0.48,0.34
257,541,DZA,1,4.5,3,48.1,NA,NA,46.6,43,1.8,0.28,0.7
375,541,DZA,1,3.3,4,53.8,NA,NA,47.6,75,3.3,0.57,0.53
149,557,DZA,1,4.5,5,42.7,NA,NA,47.1,57,2.7,0.58,0.58
401,557,DZA,1,3.6,7,44.6,NA,NA,47.1,48,1.9,0.56,0.81
634,557,DZA,1,5,5,49.7,NA,NA,46.5,57,2.5,0.23,0.04
199,117B,DZA,1,3.4,4,41,NA,NA,45.9,33,1.2,0.25,0.27
289,117B,DZA,1,3.9,4,49.7,NA,NA,44.3,98,1.8,0.3,0.33
695,117B,DZA,1,4.5,6,46.2,NA,NA,44.3,98,1.3,0.44,0.2
272,144A,DZA,1,4.1,5,45.6,NA,NA,38,62,2.4,0.4,0.63
479,144A,DZA,1,3.9,4,35.8,NA,NA,42,29,2,0.42,0.21
703,144A,DZA,1,5,5,50.2,NA,NA,36.9,42,1.3,0.32,0.09
212,144B,DZA,1,4.5,5,51.7,NA,NA,52.2,29,1.9,0.73,1.11
302,144B,DZA,1,4.1,5,46,NA,NA,49.7,58,1.8,0.71,1.2
464,144B,DZA,1,4.4,6,48.7,NA,NA,50.7,46,4.2,0.69,0.33
178,148A,DZA,1,3.8,4,43.9,NA,NA,39.5,67,2.1,0.52,0.41
475,148A,DZA,1,3.9,5,45.9,NA,NA,46.2,39,3,0.24,0.12
589,148A,DZA,1,4.9,6,46.7,NA,NA,42.4,79,1.8,0.46,0.68
240,148B,DZA,1,4.9,6,53.2,NA,NA,45.9,81,2,0.32,0.21
311,148B,DZA,1,3.6,8,50.9,NA,NA,50.8,44,1.5,0.62,1.55
504,148B,DZA,1,3.2,4,45.3,NA,NA,46.8,45,2,0.29,NA
43,158A,DZA,1,5.6,7,53.1,NA,NA,41.3,47,2,0.65,0.48
494,158A,DZA,1,4.8,6,49.9,NA,NA,40.7,42,2.8,0.78,0.48
622,158A,DZA,1,5.1,5,55.2,NA,NA,50,82,2.2,0.43,0.38
276,158B,DZA,1,4.4,5,46.9,NA,NA,44,72,3.4,0.33,0.32
558,158B,DZA,1,0.4,1,NA,NA,NA,35,44,1.2,0.11,0.1
712,158B,DZA,1,4.5,5,39.9,NA,NA,49.1,41,3,0.62,0.56
62,176A,DZA,1,2.5,5,43.2,NA,NA,45.4,25,9.1,0.36,0.57
390,176A,DZA,1,3.9,4,47.3,NA,NA,48,58,2.4,0.57,1.2
685,176A,DZA,1,4.1,6,54.2,NA,NA,47.2,58,2,0.63,0.6
346,176B,DZA,1,3.3,3,53.4,NA,NA,50.9,26,4.3,0.34,0.24
699,176B,DZA,1,4.5,5,47.8,NA,NA,44.9,41,1.9,0.5,0.59
713,176B,DZA,1,4.2,4,49.4,NA,NA,36.1,31,1.9,0.43,0.43
218,192C,DZA,1,3.8,4,34.7,NA,NA,40.6,42,0.5,0.6,0.28
420,192C,DZA,1,3.6,5,39.3,NA,NA,39,78,1.1,0.34,0.25
692,192C,DZA,1,3.2,5,26.6,NA,NA,24.7,51,1.4,0.17,0.1
581,192D,DZA,1,3.5,5,42.9,NA,NA,44.3,75,0.8,0.26,0.19
696,192D,DZA,1,4,5,40,NA,NA,36.6,72,0.8,0.23,0.54
702,192D,DZA,1,4,4,38.4,NA,NA,38.1,51,0.6,0.34,0.32
155,243A,DZA,1,4.7,7,48.2,NA,NA,35.9,46,2.9,0.34,0.12
361,243A,DZA,1,4.6,3,42.5,NA,NA,37.4,38,2,0.54,1.69
706,243A,DZA,1,3.4,5,44.5,NA,NA,44.5,34,3.6,0.35,0.2
237,243B,DZA,1,4.4,4,49.3,NA,NA,37.8,27,2.5,0.21,0.33
353,243B,DZA,1,3.8,4,NA,NA,NA,45,67,2,0.5,0.4
448,243B,DZA,1,4.9,7,53.3,NA,NA,50,34,5,0.65,1.4
28,25A,DZA,1,3.4,4,38.4,NA,NA,39.6,42,1.3,0.29,0.32
82,25A,DZA,1,3.2,5,37.2,NA,NA,39.8,48,1.1,0.28,0.47
693,25A,DZA,1,4,5,44.6,NA,NA,33.4,70,1.6,0.28,0.23
190,25B,DZA,1,3.5,5,40,NA,NA,36.5,66,1.8,0.12,0.09
202,25B,DZA,1,2.2,4,37,NA,NA,38.4,47,0.9,0.17,0.1
380,25B,DZA,1,2.9,5,38.7,NA,NA,31.1,54,3.7,0.27,0.65
110,6A,DZA,1,4.5,6,54.3,NA,NA,45.2,34,2.3,0.56,0.51
294,6A,DZA,1,4.2,4,47.9,NA,NA,40,63,1.4,0.59,0.6
477,6A,DZA,1,5.2,5,45.3,NA,NA,46,62,2,0.19,0.09
203,6B,DZA,1,5.3,4,47.2,NA,NA,45.1,74,1.6,0.31,0.22
224,6B,DZA,1,4.6,5,53.1,NA,NA,40.3,57,2.3,0.84,1.29
366,6B,DZA,1,5.4,6,48,NA,NA,45.9,73,2.1,0.21,0.08
142,701A,DZA,1,4.6,6,57.6,NA,NA,44.8,55,1.8,0.49,0.5
215,701A,DZA,1,4.1,4,44.3,NA,NA,40.1,58,2.4,0.45,0.27
362,701A,DZA,1,5.1,4,52.5,NA,NA,49.4,24,2.3,0.83,0.96
407,701B,DZA,1,4.4,5,39.6,NA,NA,44.4,77,1.1,0.4,0.63
513,701B,DZA,1,3.1,3,53.9,NA,NA,49.1,36,1.8,0.25,0.01
548,701B,DZA,1,5.2,6,44.7,NA,NA,44.4,47,2.7,0.77,1.6
75,702A,DZA,1,2.6,4,35.5,NA,NA,43.1,26,2.4,0.21,0.37
351,702A,DZA,1,3.6,5,40.7,NA,NA,35.7,55,1.7,0.16,0.18
708,702A,DZA,1,2.4,3,40,NA,NA,45.6,13,3.9,0.05,0.08
93,710A,DZA,1,2.8,5,32.3,NA,NA,32.9,65,0.7,0.24,0.65
339,710A,DZA,1,4.2,6,41.9,NA,NA,32.1,47,0.4,0.33,0.34
680,710A,DZA,1,2.8,5,30.2,NA,NA,38.2,51,1.4,0.21,0.21
50,710B,DZA,1,5.5,5,49.5,NA,NA,46.6,37,2.1,0.76,1
488,710B,DZA,1,3.4,4,38.9,NA,NA,49.5,63,1.3,0.38,1.61
683,710B,DZA,1,4.3,7,51.4,NA,NA,46.8,52,2.5,0.61,0.39
235,714A,DZA,1,5.2,4,46.8,NA,NA,37.2,43,1.2,0.6,0.6
285,714A,DZA,1,5,4,45.1,NA,NA,44.2,44,1.9,0.33,0.21
386,714A,DZA,1,4.6,5,NA,NA,NA,51.2,99,2.1,0.64,0.67
41,714B,DZA,1,3.8,4,45.4,NA,NA,40.2,56,1.2,0.49,0.63
85,714B,DZA,1,2.8,4,49,NA,NA,33.3,59,1.7,0.24,0.2
516,714B,DZA,1,2.1,4,45.2,NA,NA,44.3,48,3.6,0.31,0.72
118,717A,DZA,1,2.3,3,28.5,NA,NA,39.3,38,1.9,0.07,0.1
192,717A,DZA,1,4.4,6,43.7,NA,NA,43.7,44,2,0.21,0.06
313,717A,DZA,1,2.5,5,44.6,NA,NA,34.8,61,2.2,0.2,0.12
216,722A,DZA,1,3.7,5,46.5,NA,NA,46.7,32,2.8,0.4,0.18
275,722A,DZA,1,4.1,6,43.1,NA,NA,48.4,35,2.8,0.53,0.4
447,722A,DZA,1,2.1,4,42.1,NA,NA,44.6,60,2.2,0.35,0.29
105,722B,DZA,1,4.3,4,47.6,NA,NA,45.9,28,2.2,0.27,0.19
376,722B,DZA,1,3.4,3,45.6,NA,NA,43.1,15,2.2,0.71,0.69
509,722B,DZA,1,4.7,5,48.8,NA,NA,44.1,38,1.8,0.49,0.32
183,724A,DZA,1,2.6,5,43.7,NA,NA,44.1,62,1.6,NA,NA
452,724A,DZA,1,4.9,6,48.6,NA,NA,37.8,68,1.8,0.52,1.61
689,724A,DZA,1,4.3,4,41.9,NA,NA,43.4,65,1.8,0.14,0.01
239,724B,DZA,1,5.1,6,49.8,NA,NA,40.6,64,0.9,0.55,0.33
438,724B,DZA,1,1.3,3,NA,NA,NA,28.8,23,1.3,0.1,0.12
533,724B,DZA,1,4.5,4,48.1,NA,NA,43.3,60,1.3,0.2,0.01
299,726A,DZA,1,3.5,4,39.5,NA,NA,42.5,75,0.4,0.01,0.01
457,726A,DZA,1,3,5,38.7,NA,NA,41,67,2.4,0.29,0.28
600,726A,DZA,1,4.7,6,43.3,NA,NA,38.5,39,NA,0.48,0.63
334,726B,DZA,1,5.5,5,44.9,NA,NA,44.6,53,1.7,0.36,0.31
342,726B,DZA,1,3.6,4,45.6,NA,NA,43.6,30,3.4,0.53,0.78
668,726B,DZA,1,5.3,6,50.1,NA,NA,49.5,74,2.2,0.54,0.41
25,733A,DZA,1,3.7,5,48.2,NA,NA,50.3,41,1.5,0.53,0.36
144,733A,DZA,1,5,5,47.6,NA,NA,47.2,73,2.1,0.66,0.45
605,733A,DZA,1,4.7,6,49.6,NA,NA,44.6,102,1.5,0.68,0.55
17,733B,DZA,1,4.1,5,46.9,NA,NA,36.7,57,2,0.57,0.62
67,733B,DZA,1,1.5,2,NA,NA,NA,38.5,21,0.3,0.09,0.01
434,733B,DZA,1,3.5,6,41.1,NA,NA,39.8,30,2.6,0.17,0.09
312,739A,DZA,1,4.3,5,48.1,NA,NA,49,32,3.5,0.33,0.16
322,739A,DZA,1,5.3,6,49.2,NA,NA,45.9,58,0.2,0.79,0.7
498,739A,DZA,1,4.8,6,48.1,NA,NA,55.3,55,2.5,0.55,0.9
69,740A,DZA,1,1.5,3,NA,NA,NA,36.6,24,3.6,0.02,0.01
188,740A,DZA,1,4.9,4,48.4,NA,NA,41.6,94,1.7,0.34,0.16
428,740A,DZA,1,4.6,4,48,NA,NA,40.5,106,1,0.65,1.08
122,746A,DZA,1,4.2,5,36.4,NA,NA,34.7,21,0.9,0.17,0.2
245,746A,DZA,1,4.1,5,48.1,NA,NA,42.4,51,1.7,0.35,0.24
497,746A,DZA,1,3.8,4,46.5,NA,NA,38.2,88,2,0.24,0.19
98,746B,DZA,1,4.5,4,42.1,NA,NA,31.2,85,0.8,0.09,0.01
465,746B,DZA,1,2.9,4,34.9,NA,NA,31.6,29,1,0.11,0.14
532,746B,DZA,1,3.5,4,45.3,NA,NA,42.8,93,2.5,0.2,0.45
86,748A,DZA,1,5.4,5,38.6,NA,NA,39.3,51,1.1,0.23,0.13
395,748A,DZA,1,4.4,3,49.4,NA,NA,50.1,64,1.3,0.26,0.18
505,748A,DZA,1,4.6,6,51.3,NA,NA,48.4,104,1,0.89,1.87
77,748B,DZA,1,4.4,5,43.1,NA,NA,35,68,4.1,0.39,0.57
106,748B,DZA,1,3.2,4,50.1,NA,NA,42.6,67,1.2,0.23,0.14
157,748B,DZA,1,4.1,3,49.7,NA,NA,40.5,70,0.7,0.35,0.39
324,749A,DZA,1,3.7,5,47.4,NA,NA,44.7,36,3.9,0.47,0.58
422,749A,DZA,1,4.3,4,55.4,NA,NA,41.4,69,3.9,0.52,0.34
534,749A,DZA,1,3.5,5,47.9,NA,NA,47.1,46,2.1,0.52,0.52
222,749B,DZA,1,4.3,6,49.8,NA,NA,52.4,49,3.2,0.63,0.42
538,749B,DZA,1,5,4,47.7,NA,NA,48.3,55,2.9,0.42,0.39
579,749B,DZA,1,4.7,6,50.5,NA,NA,46.7,56,2.2,0.51,0.69
454,749C,DZA,1,3.5,4,49.6,NA,NA,51.5,62,4,0.31,0.68
606,749C,DZA,1,4.6,4,50,NA,NA,45.3,98,1.3,0.41,0.45
671,749C,DZA,1,3.5,4,50.9,NA,NA,40.7,57,1.9,0.27,0.24
187,753A,DZA,1,1.2,3,38.2,NA,NA,41.9,20,1.7,0.07,0.02
350,753A,DZA,1,2.1,5,44.9,NA,NA,47.9,55,3.6,0.39,0.36
552,753A,DZA,1,4.2,4,37.6,NA,NA,42,39,2,0.22,0.16
253,755A,DZA,1,2.1,2,42,NA,NA,48.3,26,4.1,0.32,0.16
357,755A,DZA,1,4.5,5,48.3,NA,NA,49.4,39,2.8,0.3,0.14
564,755A,DZA,1,5.6,6,53.2,NA,NA,47.9,51,0.7,0.94,0.92
166,755B,DZA,1,4.6,4,45.7,NA,NA,45.5,38,1.5,0.46,0.6
274,755B,DZA,1,3.9,5,45.8,NA,NA,47.1,41,1.5,0.33,0.43
595,755B,DZA,1,4.6,3,46.8,NA,NA,43.3,58,5.1,0.26,0.15
243,7A,DZA,1,3.6,5,49.6,NA,NA,43.1,37,1.7,0.62,1.09
518,7A,DZA,1,4.4,5,33.7,NA,NA,45.4,NA,2.7,0.66,1.65
639,7A,DZA,1,5,5,36.7,NA,NA,51.9,35,2.6,0.56,0.26
7,7B,DZA,1,4.1,3,44.8,NA,NA,41.7,44,2.5,0.68,1.29
252,7B,DZA,1,4.4,5,49.1,NA,NA,49,52,1.9,0.62,1.09
686,7B,DZA,1,3.7,4,50.7,NA,NA,48.8,29,3.6,0.29,0.16
173,90A,DZA,1,3.9,3,41.7,NA,NA,43.2,62,1.3,0.33,0.8
412,90A,DZA,1,2.7,5,45.3,NA,NA,43.6,28,6.4,0.33,0.63
653,90A,DZA,1,NA,NA,48.7,NA,NA,44.8,90,2.2,0.38,0.16
42,90B,DZA,1,4.1,7,45.3,NA,NA,44,63,1.4,0.2,0.28
84,90B,DZA,1,4,7,44,NA,NA,41.7,87,2,0.42,0.27
677,90B,DZA,1,2.5,6,40.7,NA,NA,37.1,45,1.1,0.39,0.6
46,control_in,DZA,1,4.5,5,40.9,NA,NA,38.6,71,1.9,0.16,0.13
60,control_in,DZA,1,1.1,3,NA,NA,NA,34.7,18,2.7,0.01,0.01
79,control_in,DZA,1,2.5,4,39,NA,NA,43.7,NA,2.3,0.16,0.11
171,control_in,DZA,1,2.9,4,30.4,NA,NA,42.8,21,5.7,0.16,0.15
181,control_in,DZA,1,2.1,3,29.8,NA,NA,27.6,3,0.7,0.01,0.04
371,control_in,DZA,1,3.8,3,36.7,NA,NA,40.9,42,2.5,0.14,0.13
382,control_in,DZA,1,2.9,5,40,NA,NA,46.6,30,1.2,0.12,0.14
398,control_in,DZA,1,3.5,5,30.5,NA,NA,31.7,40,1.6,0.4,0.28
415,control_in,DZA,1,3,4,30.4,NA,NA,42.2,27,2.6,0.34,0.23
426,control_in,DZA,1,3,4,33.9,NA,NA,37.3,50,2.5,0.17,0.13
474,control_in,DZA,1,3.4,4,NA,NA,NA,39,16,3.9,0.1,0.13
501,control_in,DZA,1,2.1,4,40.1,NA,NA,43.4,36,5.1,0.27,0.14
512,control_in,DZA,1,3.1,5,28.3,NA,NA,21.5,6,1.7,0.22,0.15
529,control_in,DZA,1,0.6,1,NA,NA,NA,29.5,39,1,0.11,0.06
562,control_in,DZA,1,4,5,44.7,NA,NA,47.5,62,2,0.46,0.41
565,control_in,DZA,1,1.9,3,17.1,NA,NA,44.8,65,2.6,0.19,0.08
628,control_in,DZA,1,3.1,4,30.2,NA,NA,24.6,0,1.1,0.02,0.21
633,control_in,DZA,1,4.5,4,44.8,NA,NA,44.7,59,1.4,0.29,0.17
707,control_in,DZA,1,3.6,4,45.6,NA,NA,40.5,61,2.3,0.45,0.36
715,control_in,DZA,1,0.6,2,NA,NA,NA,NA,6,0.4,0.01,0.005486
c1,control_ex,DZA,1,NA,NA,NA,NA,NA,23.5,0,0,NA,0.1
c10,control_ex,DZA,1,NA,NA,NA,NA,NA,21.4,0,0,NA,0.06
c11,control_ex,DZA,1,NA,NA,NA,NA,NA,24.9,0,0,NA,0.09
c12,control_ex,DZA,1,NA,NA,NA,NA,NA,36.8,0,0,NA,0.0021404
c13,control_ex,DZA,1,NA,NA,NA,NA,NA,26.5,1,0,NA,0.07
c14,control_ex,DZA,1,NA,NA,NA,NA,NA,24.9,0,0,NA,0.07
c15,control_ex,DZA,1,NA,NA,NA,NA,NA,34.3,0,0,NA,0.11
c16,control_ex,DZA,1,NA,NA,NA,NA,NA,22.5,0,0,NA,0.1
c17,control_ex,DZA,1,NA,NA,NA,NA,NA,43.7,6,0,NA,0.03
c18,control_ex,DZA,1,NA,NA,NA,NA,NA,35.9,8,0,NA,0.14
c19,control_ex,DZA,1,NA,NA,NA,NA,NA,27.7,0,0,NA,0.05
c2,control_ex,DZA,1,NA,NA,NA,NA,NA,25.3,0,0,NA,0.09
c20,control_ex,DZA,1,NA,NA,NA,NA,NA,20.3,0,0,NA,0.07
c21,control_ex,DZA,1,NA,NA,NA,NA,NA,27.7,9,0,NA,0.14
c22,control_ex,DZA,1,NA,NA,NA,NA,NA,27.7,0,0,NA,0.07
c23,control_ex,DZA,1,NA,NA,NA,NA,NA,31.8,0,0,NA,0.02
c24,control_ex,DZA,1,NA,NA,NA,NA,NA,21.2,0,0,NA,0.009775
c25,control_ex,DZA,1,NA,NA,NA,NA,NA,23.1,0,0,NA,0.08
c26,control_ex,DZA,1,NA,NA,NA,NA,NA,21.1,0,0,NA,0.09
c27,control_ex,DZA,1,NA,NA,NA,NA,NA,21.2,0,0,NA,0.1
c28,control_ex,DZA,1,NA,NA,NA,NA,NA,26,0,0,NA,0.08
c29,control_ex,DZA,1,NA,NA,NA,NA,NA,45.5,11,0,NA,0.12
c3,control_ex,DZA,1,NA,NA,NA,NA,NA,24.1,0,0,NA,0.07
c30,control_ex,DZA,1,NA,NA,NA,NA,NA,21.7,0,0,NA,0.13
c31,control_ex,DZA,1,NA,NA,NA,NA,NA,29.2,0,0,NA,0.13
c32,control_ex,DZA,1,NA,NA,NA,NA,NA,26.4,0,0,NA,0.03
c33,control_ex,DZA,1,NA,NA,NA,NA,NA,32.9,0,0,NA,0.07
c34,control_ex,DZA,1,NA,NA,NA,NA,NA,21.8,0,0,NA,0.08
c35,control_ex,DZA,1,NA,NA,NA,NA,NA,24.2,0,0,NA,0.06
c36,control_ex,DZA,1,NA,NA,NA,NA,NA,25.9,3,0,NA,0.04
c37,control_ex,DZA,1,NA,NA,NA,NA,NA,21.9,0,0,NA,0.07
c38 ,control_ex,DZA,1,NA,NA,NA,NA,NA,23.4,0,0,NA,0.07
c39,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
c4,control_ex,DZA,1,NA,NA,NA,NA,NA,26.2,0,0,NA,0.05
c40,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
c41,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
c42,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15
c43,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09
c44,control_ex,DZA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
