plant_ID,strain_ID,line,exp,height1,leaf1,chloro1,height2,leaf2,chloro2,nod,nod.weight,shoot,root
1730,control_in,DZA,3,4.1,3,NA,5.3,4,NA,0,0,0.01,0.06
1731,7A,DZA,3,4.5,3,56.1,10.8,34,58.9,62,1.73,1.01,0.47
1732,6B,DZA,3,7.4,12,49.1,10.3,20,54.6,22,1.55,0.84,0.37
1733,191,DZA,3,7.1,13,52.3,11.7,42,57.7,79,2.7,1.39,0.46
1734,724A,DZA,3,5.1,6,50,8.5,21,46.6,51,1.24,0.67,0.33
1735,control_in,DZA,3,3.8,3,21.6,3.9,4,NA,0,0,0.016,0.01
1736,control_in,DZA,3,3.5,5,23.2,4,9,15.2,1,0.0122,0.06,0.11
1737,540,DZA,3,8.9,5,28.6,13.4,20,57.4,50,1.61,0.53,0.33
1739,525,DZA,3,10,13,50.4,14,35,58.2,27,3.39,1.5,0.41
1740,121,DZA,3,5.1,6,45.3,11.3,19,57.6,49,2.42,0.55,0.37
1741,417,DZA,3,9.2,13,58.7,13,34,59.7,37,1.91,1.36,0.37
1742,34,DZA,3,7.1,7,43.2,10.9,22,59.2,71,1.94,0.85,0.42
1743,90A,DZA,3,9.6,9,50.7,13.2,32,48.4,98,1.15,1.08,0.47
1744,25A,DZA,3,5.1,5,42.8,10.2,18,49.6,54,0.75,0.6,0.3
1745,92,DZA,3,7.6,11,50.3,11.3,29,54.1,58,1.77,1.03,0.45
1746,40,DZA,3,5.8,12,41.9,12.9,34,55.9,74,2.08,1.1,0.47
1747,177,DZA,3,5.4,4,37.8,10.3,11,48.2,37,1.15,0.33,0.17
1748,384,DZA,3,9.5,6,52.2,13.7,26,56,22,3.53,1.13,0.34
1749,247,DZA,3,5.8,6,43.3,9.5,19,60.1,25,1.58,0.7,0.38
1750,146,DZA,3,6.9,7,48.2,13.3,26,52.3,51,4.19,1,0.42
1751,748A,DZA,3,7.8,12,38.2,12.8,31,55.1,46,2.46,1.26,0.43
1752,90A,DZA,3,8.4,11,52,12.4,34,51,57,1.58,1.05,0.45
1753,533,DZA,3,7.9,15,47.3,11.1,31,59.6,44,2.37,1.24,0.34
1754,248,DZA,3,7.6,11,56.2,11.5,26,56.9,56,2.17,0.98,0.49
1755,40,DZA,3,5.9,3,19.6,5,4,16.1,1,1.91,0.07,0.02
1756,749A,DZA,3,7.9,9,40.9,11.1,24,60.5,61,2.71,0.94,0.42
1757,control_in,DZA,3,3.5,2,28.6,NA,3,30.1,0,0,0.03,0.02
1758,184,DZA,3,9.6,14,35.1,12.9,48,50.3,54,3.26,1.97,0.42
1759,control_in,DZA,3,2.9,2,NA,2.4,3,NA,0,0,0.009,0.013
1760,154,DZA,3,9.4,14,46.6,13.1,39,55,49,0.52,1.3,0.36
1761,230,DZA,3,6.6,6,41.1,10.8,14,46.4,58,1.04,0.51,0.25
1762,93,DZA,3,3.1,3,NA,8,6,53.6,51,1.28,0.22,0.15
1763,66,DZA,3,9.1,16,44.2,13.6,32,58.6,24,3.06,1.49,0.32
1764,10,DZA,3,10.6,19,49.5,14.1,37,54.4,22,3.49,1.27,0.42
1765,101,DZA,3,9.9,8,41.9,12.6,22,64.4,53,2.02,0.93,0.4
1766,control_in,DZA,3,2.1,2,NA,1.2,3,NA,0,0,0.006,0.009
1767,746A,DZA,3,6.4,5,31.2,9.6,13,49.7,82,1.18,0.4,0.25
1768,174,DZA,3,7.9,11,55,12,37,60.8,136,1.05,1.3,0.31
1769,325,DZA,3,10.6,19,45.1,15.5,55,50.8,42,1.82,2.02,0.42
1770,control_in,DZA,3,4.3,2,28.9,5,3,26.1,0,0,0.02,0.07
1771,control_in,DZA,3,5.4,5,29.1,6.5,6,24.7,0,0,0.04,0.09
1772,14,DZA,3,10.2,11,47.2,13.3,25,56.7,56,2.01,0.63,0.34
1773,35,DZA,3,6.8,5,36.6,10.5,12,54.3,39,1.82,0.55,0.26
1774,724A,DZA,3,7.1,8,40.1,11.2,28,49.8,58,1.28,0.84,0.38
1775,382,DZA,3,4.4,3,41.5,11.4,11,54.7,19,2.71,0.32,0.23
1776,83,DZA,3,7.1,9,47.7,13.3,38,60.4,68,0.72,1.19,0.37
1777,192D,DZA,3,6.5,9,48.1,15.1,25,50.9,59,1.49,0.91,0.39
1778,145,DZA,3,3.4,5,43.3,13.4,15,54.1,46,1.9,0.65,0.28
1779,control_in,DZA,3,5.1,5,36.9,8,6,23.1,0,0,0.06,0.11
1780,123,DZA,3,3.9,4,38.7,9.9,9,55.6,28,2.26,0.29,0.14
1781,6B,DZA,3,6.4,5,41.4,13.5,26,46.5,25,2.56,1.01,0.34
1782,739A,DZA,3,7.8,5,40,14.9,28,51.3,24,5.4,1.2,0.39
1783,control_in,DZA,3,3,2,NA,1.3,2,NA,0,0,0.004,0.05
1784,726B,DZA,3,9.6,13,57.6,14.8,43,61.7,41,2.88,1.7,0.4
1785,83,DZA,3,7.4,11,54.4,13.4,25,58,54,1.66,0.98,0.37
1786,59,DZA,3,8.5,14,48.2,16.7,39,57.5,28,4.29,1.75,0.42
1787,39,DZA,3,6.6,8,49.2,15.1,29,58.8,36,2.89,1.29,0.27
1788,508,DZA,3,8.1,5,52.7,13.8,22,56.5,55,2.12,0.93,0.23
1789,219,DZA,3,5.4,4,41.9,13.1,14,53.4,54,1.58,0.64,0.34
1790,9,DZA,3,6.6,5,47.2,14.3,19,53.7,83,1.5,0.67,0.23
1791,21,DZA,3,5.8,4,45.3,11.5,14,57.9,0,0,0.56,0.32
1792,246,DZA,3,8.8,5,49.8,12.9,26,58.9,81,1.57,1.16,0.28
1793,225,DZA,3,4.3,4,27.2,6.9,5,27.5,120,0.06,0.06,0.02
1794,65,DZA,3,5.9,5,44.8,14.3,20,54.9,42,0.79,0.84,0.43
1795,169,DZA,3,8.1,9,54.9,17.3,28,50.6,52,1.89,1.14,0.26
1796,757C,DZA,3,7.6,10,53.9,13.3,33,56.1,95,2.37,1.52,0.25
1797,701B,DZA,3,6,6,48.3,11.7,23,53.1,47,2.17,0.95,0.26
1798,control_in,DZA,3,3.6,1,21.8,2.2,2,NA,0,0,0.009,0.013
1799,control_in,DZA,3,3.4,3,15.3,3.3,2,NA,0,0,0.01,0.011
1801,5,DZA,3,7.3,12,49.1,13.6,35,59.1,22,2.47,NA,0.84
1802,90A,DZA,3,8.6,8,49.6,16.6,33,57,50,1.43,1.2,0.58
1803,539,DZA,3,6.5,8,39.8,10.9,29,58.2,31,3.02,1.15,0.65
1804,201,DZA,3,6.8,11,50.4,11.2,31,57.5,37,2.27,1.26,0.62
1805,97,DZA,3,6.2,8,60.2,12.4,22,58.5,51,1.94,1.03,0.59
1806,386,DZA,3,7,7,48.1,11.6,23,60.4,39,2.36,0.95,0.77
1807,17,DZA,3,5.5,6,41.5,12.1,19,51.8,31,2.59,0.86,0.36
1808,740A,DZA,3,8.6,13,53.6,15.2,33,60.7,107,2.18,1.5,0.56
1809,169,DZA,3,8.2,15,55.8,15.8,43,55.8,80,1.28,2.05,0.8
1810,317,DZA,3,6.9,9,44.9,12.8,26,56.9,81,1.89,1.26,0.62
1811,control_in,DZA,3,5.6,2,14.4,3,1,6.7,5,0.0358,0.014,0.07
1812,242,DZA,3,3.9,4,32.2,7.2,7,34.2,62,0.09,0.14,0.03
1813,control_in,DZA,3,3.8,2,NA,3.3,3,4.8,0,0,0.01,0.02
1814,243A,DZA,3,8.6,13,57.7,13.3,37,58.5,36,2.75,1.41,0.51
1815,406,DZA,3,6.2,4,46.8,11.8,12,59.3,35,1.38,0.52,0.29
1816,53,DZA,3,6.3,4,47.2,11.6,14,63.2,35,1.98,0.6,0.38
1817,243A,DZA,3,7.3,10,53.1,13.5,32,62.9,35,2.76,1.6,0.77
1818,control_in,DZA,3,1.8,1,NA,1.6,1,NA,0,0,0.006,0.009
1819,177,DZA,3,6.6,9,45.3,11.9,26,57.2,73,0.95,1.09,0.5
1820,522,DZA,3,2.4,1,NA,1.6,1,NA,3,0.09,0.001,0.01
1821,25B,DZA,3,5.8,7,44.3,12,18,45.1,75,1.74,0.63,0.28
1822,286,DZA,3,4.9,7,43.3,11.3,26,63.1,58,0.34,1.3,0.76
1823,control_in,DZA,3,2.7,4,NA,NA,2,NA,3,0.0318,0.007,0.05
1824,6B,DZA,3,8.2,12,56,12.5,38,59.1,29,10.32,1.44,0.57
1825,192C,DZA,3,6.4,13,53.9,13.3,35,52.3,61,1.1,1.48,0.31
1826,157,DZA,3,2.8,3,NA,7.6,7,46.1,43,1.87,0.23,0.24
1827,control_in,DZA,3,4.4,4,32.3,6.6,4,24.8,0,0,0.04,0.07
1828,524,DZA,3,7.1,14,61.2,13.9,49,54.8,52,1.67,1.9,0.73
1829,176B,DZA,3,5.8,4,44,10.6,14,62.5,23,1.53,0.55,0.35
1830,67,DZA,3,7.5,9,65.4,13.9,31,60,15,1.6,1.4,0.73
1831,259,DZA,3,8,11,49.5,12.5,26,61.8,29,2.04,1.02,0.46
1832,319,DZA,3,6.8,7,53.9,11.8,24,51.5,23,3.3,0.99,0.58
1833,277,DZA,3,7.1,7,47.2,11.9,23,54.6,28,1.5,0.99,0.58
1834,762A,DZA,3,5.2,6,51.1,10.7,32,62.1,19,1.68,1.19,0.44
1835,148A,DZA,3,6.6,7,54,11.4,26,54.3,69,2.4,1.11,0.58
1836,42,DZA,3,8.2,7,49,16.3,27,64.7,64,2.08,1.24,0.42
1837,34,DZA,3,6.1,5,48.8,16.1,26,60,48,1.7,0.88,0.56
1838,317,DZA,3,7.2,8,52,10.8,29,65.2,20,4.6,1.18,0.55
1839,525,DZA,3,4.6,4,43.6,9.8,15,59.6,29,1.82,0.57,0.32
1840,320,DZA,3,8,6,49.5,13,31,66.3,83,2,1.51,0.62
1841,420,DZA,3,7.4,8,60.4,12,24,56.2,30,1.97,1.06,0.32
1842,62,DZA,3,6.6,4,55.1,10,17,56.9,31,2.31,0.83,0.56
1843,85,DZA,3,7,13,48.7,13.6,35,62.7,38,2.77,1.38,0.88
1845,141,DZA,3,6.5,6,51.9,12.6,28,59,31,2.28,1.28,0.64
1846,8,DZA,3,6.2,10,47.7,10.7,22,57,44,0.27,0.66,0.38
1847,control_in,DZA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1848,514,DZA,3,6.3,6,50.1,10.9,21,64.7,35,1.5,0.98,0.4
1849,303,DZA,3,6.4,12,52.1,11.4,36,64.1,36,1.26,1.39,0.75
1850,245,DZA,3,7.3,11,45.4,11.5,25,58.6,25,2.42,1.28,0.52
1851,54,DZA,3,6,5,51.9,9.5,18,66.2,35,2.34,1.18,0.77
1852,746A,DZA,3,6.6,5,41.7,9.2,19,50.3,57,0.29,0.55,0.34
1853,16,DZA,3,7.5,10,58.8,12.9,41,60.1,32,3.82,1.56,0.38
1855,303,DZA,3,2.6,4,NA,10.9,16,57.8,38,1.35,0.36,0.29
1856,71,DZA,3,7.1,8,45.7,11.8,30,61.4,52,2.76,1.07,0.76
1857,221,DZA,3,8.2,15,56.6,14.4,50,55.4,24,3.16,1.75,0.88
1858,59,DZA,3,7.1,8,59.8,14.1,36,63,22,3.21,1.34,0.93
1859,62,DZA,3,6.9,8,50.3,13.6,30,65.1,14,NA,1.03,0.44
1860,755A,DZA,3,6.1,10,49.1,13.4,44,62.5,27,2.52,1.14,0.44
1861,79,DZA,3,5.5,8,43.5,11.5,35,60.7,51,3.6,1.19,0.79
1862,749B,DZA,3,4.9,4,56.1,10.5,23,59.2,9,6.65,0.82,0.49
1863,247,DZA,3,7.6,8,47.7,13.9,29,58.3,21,1.4,1.13,0.56
1864,144B,DZA,3,5.5,4,51,12.4,18,60.9,36,0.14,0.47,0.45
1865,54,DZA,3,7.5,13,51.8,14,48,57.7,37,3.49,1.63,0.34
1866,38,DZA,3,6.8,5,44,11.1,22,57.8,45,1.33,0.75,0.35
1867,80,DZA,3,6.3,11,50.5,10.8,37,61.2,80,2.13,1.23,0.88
1868,78,DZA,3,6.4,16,50,14.1,53,54.4,116,2.66,1.98,0.74
1869,215,DZA,3,6.6,7,47.9,11.5,30,58.9,39,0.29,1.12,0.51
1870,204,DZA,3,6.1,17,52.5,14.1,73,57.6,50,3.29,2.04,1.23
1871,control_in,DZA,3,4.5,5,26.4,4.9,4,21.2,0,0,0.04,0.1
1873,41,DZA,3,5.4,4,43.7,8.9,21,61,42,2.4,0.64,0.32
1874,158B,DZA,3,5.9,7,56.7,10.3,22,54.8,36,1.15,0.8,0.5
1875,control_in,DZA,3,NA,NA,NA,NA,NA,NA,0,0,NA,NA
1877,46,DZA,3,7,12,51.3,15.7,38,61.7,49,2.42,1.6,0.69
1878,control_in,DZA,3,3.1,3,NA,4.8,4,13.4,0,0,0.025,0.04
1879,control_in,DZA,3,4.2,3,34.9,5.3,4,22.6,0,0,0.03,0.05
1880,722B,DZA,3,5.4,6,51.3,12.2,35,55.8,59,1.43,1.12,0.9
1881,18,DZA,3,7.8,10,54.8,12.8,37,54.4,91,1.55,1.52,1.06
1882,144B,DZA,3,7.2,9,52.2,12.8,30,58.4,54,0.51,1.17,0.75
1883,54,DZA,3,7.2,7,55.6,13.9,28,65.7,75,1.98,0.99,0.71
1884,148B,DZA,3,6.1,6,53.8,12.8,27,60,78,1.89,1.24,0.37
1885,31,DZA,3,5.1,3,40.3,9.1,13,48.4,74,0.45,0.32,0.18
1886,420,DZA,3,8.1,10,57.7,15.9,35,57,44,3.17,1.43,0.68
1887,243B,DZA,3,9.8,7,55.6,14.9,28,60.1,37,3.65,0.86,0.78
1888,342,DZA,3,7,9,51.5,13.6,29,54,53,0.61,1.33,0.71
1889,43,DZA,3,8.6,6,53.9,11.4,30,64.1,41,2.59,1.18,0.97
1890,control_in,DZA,3,3.1,4,17.1,1.9,3,NA,NA,0,0.01,0.02
1891,97,DZA,3,8.2,10,49.9,14.1,35,62.8,98,0.09,1.2,0.91
1892,258,DZA,3,7.5,5,53.8,11.8,25,60.7,29,1.61,0.91,0.84
1893,117B,DZA,3,6.3,9,56.8,13,24,55.6,108,0.24,0.98,0.68
1894,215,DZA,3,3.2,3,NA,9.9,12,63.7,39,1.44,0.55,0.34
1895,121,DZA,3,6,4,46.7,11.2,21,58,36,1.85,0.65,0.37
1896,281,DZA,3,7.4,6,51.2,15.5,28,57.8,38,3.52,1.09,0.38
1897,32,DZA,3,6.3,5,42,11,24,55.7,67,1.53,0.83,0.56
1898,248,DZA,3,10.5,10,48.5,12.6,38,65.1,74,1.93,1.26,0.85
1899,31,DZA,3,7.6,6,39.4,12.9,17,45.9,87,4.01,0.54,0.39
1900,48,DZA,3,8,8,51.3,13.8,31,51.6,63,0.41,1.21,0.68
1901,control_in,DZA,3,0.5,1,NA,NA,NA,NA,0,0,NA,0.002
1902,62,DZA,3,7.9,13,56.4,13.6,41,57,30,6.58,1.61,0.54
1903,753A,DZA,3,7.9,12,58.8,14.9,49,57.1,41,2.66,1.96,0.72
1904,144A,DZA,3,8,8,58.9,14.3,30,63.2,45,3.76,1.04,0.48
1905,148B,DZA,3,7.8,7,51.5,12.4,28,63.6,81,1.69,1.17,0.56
1906,65,DZA,3,9,15,58,15.2,57,57.1,73,3.76,1.88,1.05
1907,66,DZA,3,0.5,2,NA,32,8,NA,21,0.28,0.07,0.02
1908,control_in,DZA,3,2.5,3,NA,3,2,NA,NA,0,0.005,NA
1909,325,DZA,3,3.6,3,NA,9,15,61.2,32,1.53,0.34,0.2
1910,53,DZA,3,7.5,9,53.1,14,41,59.4,43,1.5,1.51,0.85
1911,358,DZA,3,8,11,57.5,15.6,37,61.3,44,4.06,1.23,0.62
1912,320,DZA,3,6.9,6,50.4,14.9,32,60.3,46,1.83,1.4,0.64
1913,control_in,DZA,3,0.5,1,NA,1.7,2,NA,0,0,0.009,0.005
1914,739A,DZA,3,9.4,8,61.5,11.4,19,63.3,84,0.77,0.34,0.29
1915,194,DZA,3,3.4,3,23.3,7.4,14,54.5,52,3.33,0.49,0.33
1916,67,DZA,3,4.4,3,47.7,11.5,13,49.6,28,1.08,0.23,0.12
1917,146,DZA,3,7.9,6,49.6,15.6,36,57.7,16,4.38,0.78,0.55
1918,749B,DZA,3,6.8,4,53.2,14,26,61.5,12,2.07,1.01,0.48
1919,148A,DZA,3,6.1,6,50.4,14.8,31,55.8,33,4.31,1.02,0.66
1920,358,DZA,3,5.2,4,43.1,14,22,54.2,18,4.75,0.68,0.44
1921,526,DZA,3,5.6,4,35.2,14.9,22,55.8,32,1.45,0.76,0.38
1922,749C,DZA,3,7.1,6,43.4,13.7,30,56.8,46,3.8,1.11,0.51
1923,174,DZA,3,7,7,51.6,16.8,37,57.6,114,2.62,1.29,0.6
1924,154,DZA,3,8.1,5,45.1,18.5,21,59.7,78,1.72,0.91,0.45
1925,192D,DZA,3,6.2,6,42.1,14.4,47,54.1,152,1.14,1.23,0.49
1926,39,DZA,3,8.3,5,52.3,14.8,37,57.8,54,4.37,1.17,0.53
1927,43,DZA,3,8.5,11,47.9,17.7,39,58.9,61,3.61,1.36,0.52
1928,540,DZA,3,6.8,5,51.3,14.3,29,59.7,32,2.93,1.24,0.35
1929,86,DZA,3,6.4,9,50.1,12.5,31,60.1,25,2.56,0.97,0.49
1930,530,DZA,3,6.3,7,52.6,12.9,44,59.9,35,3.6,1.45,0.79
1931,142,DZA,3,7.3,5,47.3,17.3,29,61.2,21,4.28,1.08,0.31
1932,409,DZA,3,6.3,5,39.8,17.1,25,65.4,24,3.24,0.96,0.51
1933,9,DZA,3,7.6,10,54.2,12.4,33,60.2,53,1.35,1.11,0.49
1934,189,DZA,3,4.9,5,41.1,12.1,23,50.9,63,1.22,0.71,0.42
1935,90B,DZA,3,5.9,5,52.3,14.5,26,54.2,42,0.73,0.8,0.41
1936,199,DZA,3,9.8,9,46.7,17.5,52,59,105,0.15,1.54,0.82
1937,386,DZA,3,5.2,4,46.5,11,17,62.1,45,2.25,0.62,0.51
1938,7B,DZA,3,8.4,3,57.3,15.2,62,51.8,72,3.99,1.75,0.83
1939,control_in,DZA,3,2.4,2,NA,NA,NA,NA,0,0,0.005,0.009
1941,90B,DZA,3,7.4,11,53,16.1,51,58.1,163,1.13,1.49,0.61
1942,335,DZA,3,5.7,8,46.2,11.8,29,54.5,105,1.25,0.83,0.46
1943,84,DZA,3,5.1,8,49.7,13.6,37,62.8,66,1.23,1.2,0.62
1944,220,DZA,3,7,9,45.8,14.3,39,60.4,96,2.49,1.42,0.84
1945,control_in,DZA,3,2.4,2,NA,1.3,2,NA,0,0,0.004,0.015
1946,245,DZA,3,8,9,51.1,12.3,32,60.7,104,1.85,1.3,0.84
1947,219,DZA,3,6.4,11,49,14.1,29,48.4,43,1.18,1.17,0.42
1948,34,DZA,3,7.1,8,57,12,30,52.3,49,2.15,1.13,0.69
1949,525,DZA,3,3.6,3,NA,9.8,10,52.8,30,2.91,0.32,0.16
1950,86,DZA,3,6.6,15,56.4,14.4,38,58.5,37,1.74,1.35,0.68
1951,714A,DZA,3,2.4,3,NA,8.6,8,42.8,22,1.69,0.19,0.08
1952,174,DZA,3,7.6,18,57.2,14.3,47,58,171,0.77,1.71,1.34
1953,control_in,DZA,3,4.1,3,18.9,3.3,2,NA,0,0,0.008,0.009
1954,184,DZA,3,3.9,3,56.7,15.5,49,58.7,13,1.08,1.79,0.57
1955,72,DZA,3,7.4,13,45,10.3,16,62.1,26,1.81,0.62,0.41
1956,145,DZA,3,7.5,7,52.6,13.4,29,55.4,38,1.89,0.95,0.42
1957,753A,DZA,3,5.6,6,47.3,10.3,31,48.9,75,NA,0.89,0.95
1958,83,DZA,3,7.1,11,55.2,12.7,35,51.7,100,1.35,1.38,0.56
1959,183,DZA,3,5.8,4,47.9,12.4,24,63.5,11,2.31,0.8,0.56
1960,313,DZA,3,6.8,10,49.1,13.3,35,58.9,45,0.78,1.35,0.47
1961,40,DZA,3,6.1,6,49.8,11.3,29,54.5,53,0.19,1.05,0.74
1962,93,DZA,3,6,9,49.1,10.8,21,57.8,52,0.42,0.78,0.36
1963,41,DZA,3,1.9,1,NA,6.1,5,47.9,49,0.11,0.14,0.08
1964,24,DZA,3,7.3,7,56.1,11.6,27,55.6,17,3.21,1.17,0.84
1965,36,DZA,3,5.7,7,52.6,9.8,32,64.3,27,2.56,0.99,0.94
1966,control_in,DZA,3,NA,NA,NA,NA,NA,NA,0,0,NA,0.002
1967,39,DZA,3,6.2,7,60.2,11.4,31,59.4,19,1.05,1.15,0.53
1968,757A,DZA,3,5.7,5,56.3,10.2,37,53.1,46,1.77,1.57,0.55
1969,176A,DZA,3,6.3,8,58.2,12.1,28,65.3,82,2.56,1.38,0.45
1970,755B,DZA,3,6.2,8,57.9,11.6,32,58,NA,0,1.21,NA
1971,8,DZA,3,5.4,7,46,12.3,32,60.7,43,0.19,1.09,0.35
1972,66,DZA,3,7.8,15,59.4,14.4,43,59.6,NA,0,1.54,NA
1973,746B,DZA,3,2.3,2,NA,6.6,5,37.8,30,1.18,0.11,0.09
1974,336,DZA,3,6.3,8,57.8,11.3,27,59.5,30,1.55,1.1,0.66
1975,10,DZA,3,6.7,8,57,12.5,35,65,10,2.35,1.45,0.86
1976,57,DZA,3,6.2,10,45.9,13.4,24,60.2,39,1.86,0.82,0.62
1977,101,DZA,3,6.1,7,49.3,13.8,26,56.3,39,2.66,1.26,0.5
1978,control_in,DZA,3,3.1,3,NA,3.3,3,NA,0,0,0.019,0.01
1979,206,DZA,3,5.6,5,45.8,13.8,31,66.1,27,3.73,1.45,0.87
1980,209,DZA,3,5,12,42.5,11.5,27,52.5,102,2.56,1.05,0.43
1981,84,DZA,3,6,10,40.4,11.5,36,61.5,53,2.68,1.26,0.92
1982,281,DZA,3,6.8,7,39.4,10.4,32,53.5,52,5.46,1.27,0.62
1983,control_in,DZA,3,5.9,5,24.9,6.7,6,12.7,9,1.824,0.07,0.13
1984,169,DZA,3,8.4,15,50.1,13.5,38,65.2,26,2.34,2.64,0.53
1985,303,DZA,3,6.9,14,49.5,13.9,39,57.7,19,3.35,1.62,0.73
1986,191,DZA,3,6.5,14,41.5,13.6,33,59,34,1.73,1.54,0.39
1987,508,DZA,3,6.2,8,52.3,9.5,32,66.1,48,0.94,1.01,0.49
1988,177,DZA,3,5.5,4,37.4,11.4,14,50.1,NA,0,0.56,NA
1989,control_in,DZA,3,3.5,4,NA,4.1,3,NA,0,0,0.01,0.03
1990,control_in,DZA,3,1.3,2,NA,1.5,3,NA,0,0,0.01,0.01
1991,221,DZA,3,6.6,14,43.2,11.6,31,60,42,2.88,1.67,0.91
1992,422,DZA,3,5.3,5,42.2,9.5,18,65.8,35,1.22,0.82,0.45
1993,39,DZA,3,4.3,5,49.1,9.7,16,65.6,NA,0,0.7,NA
1994,258,DZA,3,5.5,9,44.5,9.5,24,64.7,88,0.25,1,0.57
1995,control_in,DZA,3,2,2,NA,NA,NA,NA,0,0,0.007,0.015
1996,313,DZA,3,3.7,3,36.8,8.8,13,55.2,53,1.61,0.53,0.27
1997,533,DZA,3,5.8,6,35.5,11.8,31,59.1,28,3.12,1.11,0.47
1998,722B,DZA,3,5.4,5,36.8,11.1,28,55.1,34,2.48,1.23,0.45
1999,157,DZA,3,4.1,3,26.7,8.1,6,41.6,71,0.38,0.26,0.2
2000,control_in,DZA,3,3.4,3,NA,2.5,2,NA,NA,0,0.008,NA
2001,409,DZA,3,7.3,9,42,15.1,24,62.9,20,4.06,1.43,0.85
2002,714B,DZA,3,6.7,10,48.3,13,31,58.2,72,0.29,1.29,0.54
2003,757C,DZA,3,5.9,11,49.2,12.8,31,62.5,59,1.41,1.47,0.46
2004,92,DZA,3,6.8,8,48.4,11.9,41,60.7,75,3.16,1.36,0.76
2005,476,DZA,3,3.8,4,NA,10.1,11,52.6,59,1.9,0.46,0.24
2006,control_in,DZA,3,1.1,4,NA,2.1,2,NA,0,0,0.004,0.02
2007,114,DZA,3,6.9,13,44.9,13.3,40,60.7,57,1.97,1.89,0.84
2008,189,DZA,3,5.5,8,36.8,10.3,26,52.1,107,0.71,1.11,0.59
2009,157,DZA,3,6.2,6,38.8,11.2,19,54.3,67,1.6,0.72,0.3
2010,318,DZA,3,7.1,12,40.9,13.9,42,52.5,60,1.67,1.5,0.59
2011,14,DZA,3,7.8,7,45.5,13,31,60.7,48,0.31,1.19,0.53
2012,79,DZA,3,8,11,44.8,12.4,45,56.9,52,2.15,1.72,0.65
2013,84,DZA,3,6.1,14,44.2,10.9,37,62.6,28,3.17,1.14,0.97
2014,259,DZA,3,5.3,5,48.3,10.5,29,58.8,32,2.41,1.19,0.45
2015,146,DZA,3,5.2,6,44.8,10.4,20,61,47,0.37,0.92,0.55
2016,199,DZA,3,5.8,7,45.7,11.1,33,60.7,29,3.76,1.22,0.53
2017,514,DZA,3,7.9,5,48.5,13.1,21,61.1,65,2.17,0.88,0.69
2018,73,DZA,3,7.5,13,58.8,14.4,42,59.2,64,3.59,1.73,0.95
2019,18,DZA,3,6.8,8,46.9,11.8,30,53.9,74,1.31,1.26,0.59
2020,199,DZA,3,9.2,16,41.3,15.2,56,57,136,1.54,2.18,0.85
2021,748B,DZA,3,7.3,7,42.2,13.5,20,51,163,0.87,0.79,0.33
2022,189,DZA,3,7.1,12,41.6,14,40,51.6,192,1.06,1.47,0.82
2023,539,DZA,3,5.1,4,46.7,9.8,21,60.2,54,2.07,1.09,0.84
2024,726B,DZA,3,7.2,4,45.4,12.9,23,59.4,53,0.35,1.06,0.45
2025,733A,DZA,3,7.6,8,57,13.5,37,53.4,48,2.56,1.56,0.59
2026,285,DZA,3,2.1,3,NA,3.3,4,25.7,0,0,0.01,0.01
2027,384,DZA,3,7.6,7,51.3,12.6,30,54.4,61,2.45,1.26,0.91
2028,216,DZA,3,7.2,13,42.8,14.9,40,61.6,78,3.41,1.66,0.74
2029,184,DZA,3,8.4,15,47.8,14,41,61.2,65,4.06,2.32,0.63
2030,144A,DZA,3,6,8,48.8,11.6,32,57.1,92,3.21,1.41,0.6
2032,710B,DZA,3,6.1,9,47,12.9,28,58,36,3.29,1.65,0.55
2034,182,DZA,3,8.3,13,41.6,14.5,42,60.8,63,3.39,1.61,0.92
2035,192D,DZA,3,5.9,9,45.1,11.3,29,52.8,103,1.12,0.91,0.42
2036,15,DZA,3,7.3,5,53.7,11.6,29,61.4,37,1.32,1.13,0.59
2037,523,DZA,3,8.5,9,51.7,13.9,38,53.4,47,3.61,1.63,0.49
2038,373,DZA,3,8.3,13,45.3,13.8,45,56.5,93,1.77,1.92,0.52
2039,86,DZA,3,4.7,4,41.6,13.4,22,59.8,41,2.51,1.03,0.38
2040,18,DZA,3,7.3,8,41,13.6,30,53.2,51,1.67,1.17,0.58
2041,25A,DZA,3,5.4,4,33.3,7.9,8,44.2,58,1.3,0.26,0.19
2042,57,DZA,3,6.3,7,51.3,13.1,24,60,37,0.52,1.19,0.67
2043,176B,DZA,3,8.2,12,53,15.2,44,61.4,61,0.8,1.94,1.04
2045,191,DZA,3,8.5,16,49.8,15.9,64,56.4,42,2.04,2.77,0.7
2046,406,DZA,3,9.1,8,42.5,15.3,29,60.1,64,2.52,1.32,0.5
2047,372,DZA,3,8,7,44.3,16,33,63.8,53,1.62,1.32,0.61
2048,control_in,DZA,3,4.4,4,29.1,5.7,5,23.1,0,0,0.01,0.06
2049,733B,DZA,3,2.1,3,NA,2.5,4,NA,0,0,0.01,0.029
2050,322,DZA,3,4.9,4,40.9,10,16,58.5,46,1.43,0.65,0.24
2051,87,DZA,3,6.2,9,41.3,12.1,37,54.4,47,1.53,1.21,0.57
2053,71,DZA,3,7.2,5,47.7,11.8,22,59,52,2.07,1.12,0.46
2054,72,DZA,3,8.4,11,56.4,13.8,40,61.1,40,2.65,1.47,0.69
2055,342,DZA,3,6.1,5,40.8,11.4,25,59.9,59,1.45,1,0.38
